state,city,common_name,count
Michigan,Grand Rapids,Not specified,426
Michigan,Grand Rapids,Oak,3
Michigan,Grand Rapids,Oakleaf mountain ash,1
Michigan,Grand Rapids,October glory maple,47
Michigan,Grand Rapids,Ohio buckeye,23
Michigan,Grand Rapids,Oriental arborvitae,3
Michigan,Grand Rapids,Oriental linden,7
Michigan,Grand Rapids,Osage orange,2
Michigan,Grand Rapids,Pacific sunset maple,3
Michigan,Grand Rapids,Paper birch,96
Michigan,Grand Rapids,Paperbark maple,3
Michigan,Grand Rapids,Peach,13
Michigan,Grand Rapids,Pignut hickory,13
Michigan,Grand Rapids,Pin oak,736
Michigan,Grand Rapids,Pine,1
Michigan,Grand Rapids,Plum,247
Michigan,Grand Rapids,Ponderosa pine,1
Michigan,Grand Rapids,Prairie fire crabapple,2
Michigan,Grand Rapids,Princess tree,1
Michigan,Grand Rapids,Purple beech,3
Michigan,Grand Rapids,Pussy willow,12
Michigan,Grand Rapids,Quaking aspen,5
Michigan,Grand Rapids,Red delicious apple,1
Michigan,Grand Rapids,Red horsechestnut,19
Michigan,Grand Rapids,Red maple,4523
Michigan,Grand Rapids,Red mulberry,29
Michigan,Grand Rapids,River birch,156
Michigan,Grand Rapids,Royal ann cherry,3
Michigan,Grand Rapids,Royal purple smoke tree,3
Michigan,Grand Rapids,Russian olive,4
Michigan,Grand Rapids,Santa rosa rlum,2
Michigan,Grand Rapids,Sassafras,34
Michigan,Grand Rapids,Saucer magnolia,19
Michigan,Grand Rapids,Sawara false cypress,7
Michigan,Grand Rapids,Sawtooth oak,32
Michigan,Grand Rapids,Scarlet oak,7
Michigan,Grand Rapids,Scotch elm,1
Michigan,Grand Rapids,Scotch pine,83
Michigan,Grand Rapids,Shagbark hickory,111
Michigan,Grand Rapids,Sharon of rose,10
Michigan,Grand Rapids,Shingle oak,61
Michigan,Grand Rapids,Siberian elm,530
Michigan,Grand Rapids,Silver linden,191
Michigan,Grand Rapids,Silver maple,2554
Michigan,Grand Rapids,Skunkbush sumac,3
Michigan,Grand Rapids,Skyline' honey locust,5
Michigan,Grand Rapids,Slippery elm,42
Michigan,Grand Rapids,Smoke tree,22
Michigan,Grand Rapids,Spruce,6
Michigan,Grand Rapids,Star magnolia,4
Michigan,Grand Rapids,Sugar maple,3954
Michigan,Grand Rapids,Sugar tyme' crabapple,10
Michigan,Grand Rapids,Summercrisp pear,2
Michigan,Grand Rapids,Swamp white oak,492
Michigan,Grand Rapids,Sweet cherry,1
Michigan,Grand Rapids,Sweetbay,1
Michigan,Grand Rapids,Sweetgum,517
Michigan,Grand Rapids,Sycamore maple,40
Michigan,Grand Rapids,Tamarack,64
Michigan,Grand Rapids,Tangy green apple,1
Michigan,Grand Rapids,Tatar maple,338
Michigan,Grand Rapids,Thornless hawthorn,89
Michigan,Grand Rapids,Thornless honeylocust,5758
Michigan,Grand Rapids,Tree of heaven,145
Michigan,Grand Rapids,Trident maple,1
Michigan,Grand Rapids,Tulip tree,148
Michigan,Grand Rapids,Turkish filbert,71
Michigan,Grand Rapids,Upright european hornbeam,13
Michigan,Grand Rapids,Valley forge' elm,3
Michigan,Grand Rapids,Washington hawthorn,6
Michigan,Grand Rapids,Weeping mulberry,5
Michigan,Grand Rapids,Weeping white pine,1
Michigan,Grand Rapids,Weeping willow,6
Michigan,Grand Rapids,White ash,249
Michigan,Grand Rapids,White fir,13
Michigan,Grand Rapids,White mulberry,284
Michigan,Grand Rapids,White oak,1419
Michigan,Grand Rapids,White poplar,3
Michigan,Grand Rapids,White spruce,197
Michigan,Grand Rapids,Winter king' hawthorn,9
Michigan,Grand Rapids,Yellowwood,66
Michigan,Grand Rapids,Yew,10
Michigan,Grand Rapids,Zelkova,3
Michigan,Grand Rapids,autumn brilliance serviceberry,30
Michigan,Grand Rapids,tree,16
Missouri,St. Louis,(amur) choke cherry,2
Missouri,St. Louis,Allegheny serviceberry,49
Missouri,St. Louis,Americ hornbeam,32
Missouri,St. Louis,Americ sycamore,38
Missouri,St. Louis,American beech,15
Missouri,St. Louis,American elm,298
Missouri,St. Louis,American holly,21
Missouri,St. Louis,American hophornbeam,27
Missouri,St. Louis,American hornbeam,176
Missouri,St. Louis,American larch,1
Missouri,St. Louis,American linden,283
Missouri,St. Louis,American mountainash,36
Missouri,St. Louis,American plum,1
Missouri,St. Louis,American smoketree,23
Missouri,St. Louis,American sycamore,1370
Missouri,St. Louis,Amur corktree,2
Missouri,St. Louis,Amur maackia,17
Missouri,St. Louis,Amur maple,218
Missouri,St. Louis,Apple serviceberry,106
Missouri,St. Louis,Apricot,1
Missouri,St. Louis,Arborvitae,53
Missouri,St. Louis,Armstrong maple,2
Missouri,St. Louis,Ash,1
Missouri,St. Louis,Austrian pine,98
Missouri,St. Louis,Bald cypress,39
Missouri,St. Louis,Baldcypress,17
Missouri,St. Louis,Bigtooth aspen,2
Missouri,St. Louis,Birch river,1
Missouri,St. Louis,Black ash,4
Missouri,St. Louis,Black cherry,27
Missouri,St. Louis,Black locust,72
Missouri,St. Louis,Black maple,19
Missouri,St. Louis,Black mulberry,1
Missouri,St. Louis,Black oak,31
Missouri,St. Louis,Black walnut,86
Missouri,St. Louis,Black willow,5
Missouri,St. Louis,Blackgum,324
Missouri,St. Louis,Blackjack oak,1
Missouri,St. Louis,Blue ash,14
Missouri,St. Louis,Boxelder,28
Missouri,St. Louis,Bradford pear,14
Missouri,St. Louis,Bur oak,195
Missouri,St. Louis,Butternut,1
Missouri,St. Louis,Callery pear,7196
Missouri,St. Louis,Carolina silverbell,5
Missouri,St. Louis,Catalpa,2
Missouri,St. Louis,Cedar,4
Missouri,St. Louis,Cedar elm,9
Missouri,St. Louis,Centurion crabapple,1
Missouri,St. Louis,Cherry,48
Missouri,St. Louis,Cherry plum,10
Missouri,St. Louis,Cherry/plum,1922
Missouri,St. Louis,Cherrybark oak,3
Missouri,St. Louis,Chestnut,11
Missouri,St. Louis,Chinese chestnut,4
Missouri,St. Louis,Chinese elm,88
Missouri,St. Louis,Chinese holly,1
Missouri,St. Louis,Chinese pistache,2
Missouri,St. Louis,Chinese zelkova,5
Missouri,St. Louis,Chinkapin oak,39
Missouri,St. Louis,Clump species,1
Missouri,St. Louis,Coffee tree,4
Missouri,St. Louis,Colorado spruce,85
Missouri,St. Louis,Com baldcypress,2
Missouri,St. Louis,Commo hackberry,19
Missouri,St. Louis,Commo persimmon,1
Missouri,St. Louis,Common alder,22
Missouri,St. Louis,Common apple,22
Missouri,St. Louis,Common baldcypress,574
Missouri,St. Louis,Common buckthorn,2
Missouri,St. Louis,Common chokecherry,4
Missouri,St. Louis,Common crapemyrtle,22
Missouri,St. Louis,Common fig,1
Missouri,St. Louis,Common hackberry,629
Missouri,St. Louis,Common lilac,3
Missouri,St. Louis,Common ninebark,2
Missouri,St. Louis,Common pawpaw,3
Missouri,St. Louis,Common peach,6
Missouri,St. Louis,Common pear,43
Missouri,St. Louis,Common persimmon,20
Missouri,St. Louis,Common witchhazel,7
Missouri,St. Louis,Corkscrew willow,16
Missouri,St. Louis,Corneliancherry dogwood,1
Missouri,St. Louis,Crimson frost birch,21
Missouri,St. Louis,Cucumbertree magnolia,14
Missouri,St. Louis,Cypress,3
Missouri,St. Louis,Dawn redwood,77
Missouri,St. Louis,Dogwood,6
Missouri,St. Louis,Downy serviceberry,314
Missouri,St. Louis,East cottonwood,1
Missouri,St. Louis,Easter redcedar,2
Missouri,St. Louis,Eastern arborvitae,99
Missouri,St. Louis,Eastern cottonwood,39
Missouri,St. Louis,Eastern hemlock,1
Missouri,St. Louis,Eastern redbud,2838
Missouri,St. Louis,Eastern redcedar,402
Missouri,St. Louis,Eastern wh pine,4
Missouri,St. Louis,Eastern white pine,144
Missouri,St. Louis,Elm,23
Missouri,St. Louis,English oak,366
Missouri,St. Louis,English walnut,2
Missouri,St. Louis,English willow,1
Missouri,St. Louis,Euonymus,1
Missouri,St. Louis,Europe hornbeam,6
Missouri,St. Louis,European ash,4
Missouri,St. Louis,European beech,5
Missouri,St. Louis,European filbert,1
Missouri,St. Louis,European hornbeam,352
Missouri,St. Louis,European white birch,8
Missouri,St. Louis,Female trees only) gingko (undesirable,6
Missouri,St. Louis,Fir douglas,4
Missouri,St. Louis,Flowe crabapple,9
Missouri,St. Louis,Floweri dogwood,4
Missouri,St. Louis,Flowering crabapple,1112
Missouri,St. Louis,Flowering dogwood,329
Missouri,St. Louis,Fosters holly,30
Missouri,St. Louis,Freeman (autumn blaze) maple,45
Missouri,St. Louis,Freeman maple,1842
Missouri,St. Louis,Frontier elm,34
Missouri,St. Louis,Gingko (autumn gold),4
Missouri,St. Louis,Gingko (princeton sentry),23
Missouri,St. Louis,Ginkgo,1474
Missouri,St. Louis,Globe willow,1
Missouri,St. Louis,Golden raintree,6
Missouri,St. Louis,Goldenraintree,211
Missouri,St. Louis,Gray birch,3
Missouri,St. Louis,Gray dogwood,11
Missouri,St. Louis,Green ash,7761
Missouri,St. Louis,Hackberry,39
Missouri,St. Louis,Hardy rubbertree,1
Missouri,St. Louis,Hawthorn,309
Missouri,St. Louis,Hazel alder,1
Missouri,St. Louis,Hedge maple,199
Missouri,St. Louis,Homestead elm,45
Missouri,St. Louis,Honey locust,32
Missouri,St. Louis,Honeylocust,131
Missouri,St. Louis,Honeysuckle,5
Missouri,St. Louis,Hornbeam,40
Missouri,St. Louis,Horsechestnut,41
Missouri,St. Louis,Hybrid elm,1720
Missouri,St. Louis,Hybrid oak,5
Missouri,St. Louis,Japanes zelkova,7
Missouri,St. Louis,Japanese black pine,3
Missouri,St. Louis,Japanese falsecypress,1
Missouri,St. Louis,Japanese flowering cherry,13
Missouri,St. Louis,Japanese lilac,4
Missouri,St. Louis,Japanese maple,177
Missouri,St. Louis,Japanese pagoda tree,2
Missouri,St. Louis,Japanese pagodatree,97
Missouri,St. Louis,Japanese snowbell,3
Missouri,St. Louis,Japanese tree lilac,541
Missouri,St. Louis,Japanese zelkova,798
Missouri,St. Louis,Juniper,71
Missouri,St. Louis,Katsuratree,2
Missouri,St. Louis,Kentucky coffee,11
Missouri,St. Louis,Kentucky coffeetree,57
Missouri,St. Louis,Kousa dogwood,51
Missouri,St. Louis,Lacebark elm,4
Missouri,St. Louis,Leafed ash narrow,6
Missouri,St. Louis,Lilac,4
Missouri,St. Louis,Lilac tree,1
Missouri,St. Louis,Limber pine,1
Missouri,St. Louis,Linden,3
Missouri,St. Louis,Littlele linden,58
Missouri,St. Louis,Littleleaf linden,3624
Missouri,St. Louis,Loblolly pine,3
Missouri,St. Louis,Locust,1
Missouri,St. Louis,Londo planetree,48
Missouri,St. Louis,London plain tree,1
Missouri,St. Louis,London planetree,2248
Missouri,St. Louis,London planetree sycamore,41
Missouri,St. Louis,Magnolia,2
Missouri,St. Louis,Maple,5
Missouri,St. Louis,Maple freeman (armstrong),1
Missouri,St. Louis,Maple red,1
Missouri,St. Louis,Mimosa,33
Missouri,St. Louis,Mugo pine,4
Missouri,St. Louis,Mulberry,1
Missouri,St. Louis,Norfolk island pine,1
Missouri,St. Louis,Norther catalpa,4
Missouri,St. Louis,Northern catalpa,175
Missouri,St. Louis,Northern pin oak,3
Missouri,St. Louis,Northern re oak,14
Missouri,St. Louis,Northern red oak,985
Missouri,St. Louis,Norway maple,1127
Missouri,St. Louis,Norway spruce,35
Missouri,St. Louis,Nuttall oak,2
Missouri,St. Louis,Oak,7
Missouri,St. Louis,Oak chinkapin,2
Missouri,St. Louis,Oak pin,1
Missouri,St. Louis,Oakpin,1
Missouri,St. Louis,Ohio buckeye,8
Missouri,St. Louis,Orange osage,15
Missouri,St. Louis,Oriental arborvitae,3
Missouri,St. Louis,Overcup oak,4
Missouri,St. Louis,Pagoda dogwood,1
Missouri,St. Louis,Paper birch,32
Missouri,St. Louis,Paper mulberry,2
Missouri,St. Louis,Paperbark maple,52
Missouri,St. Louis,Pecan,14
Missouri,St. Louis,Persian parrotia,4
Missouri,St. Louis,Pin cherry,3
Missouri,St. Louis,Pin oak,6498
Missouri,St. Louis,Pin oak oak,3
Missouri,St. Louis,Pioneer elm,2
Missouri,St. Louis,Planetree london,18
Missouri,St. Louis,Pondcypress,12
Missouri,St. Louis,Ponderosa pine,2
Missouri,St. Louis,Pop ash,6
Missouri,St. Louis,Post oak,21
Missouri,St. Louis,Pussy willow,2
Missouri,St. Louis,Quaking aspen,5
Missouri,St. Louis,Red maple,8572
Missouri,St. Louis,Red mulberry,19
Missouri,St. Louis,Red oak,34
Missouri,St. Louis,Red osier dogwood,3
Missouri,St. Louis,Red pine,6
Missouri,St. Louis,Redbud,60
Missouri,St. Louis,River birch,734
Missouri,St. Louis,Riverbirch,1
Missouri,St. Louis,Rock elm,15
Missouri,St. Louis,Roughleaf dogwood,6
Missouri,St. Louis,Royal paulownia,14
Missouri,St. Louis,Rusty blackhaw viburnum,2
Missouri,St. Louis,Sand post oak,1
Missouri,St. Louis,Sargent tina) sugar tyme coral burst centurion crabapple (adirondack,6
Missouri,St. Louis,Sassafras,5
Missouri,St. Louis,Saucer magnolia,68
Missouri,St. Louis,Sawtooth oak,159
Missouri,St. Louis,Scarlet firethorn,4
Missouri,St. Louis,Scarlet oak,144
Missouri,St. Louis,Scotch pine,31
Missouri,St. Louis,Serbian spruce,2
Missouri,St. Louis,Serviceberry,605
Missouri,St. Louis,Shadblow serviceberry,55
Missouri,St. Louis,Sharon of rose,51
Missouri,St. Louis,Shingle oak,152
Missouri,St. Louis,Shortleaf pine,1
Missouri,St. Louis,Shumard oak,40
Missouri,St. Louis,Siberian elm,713
Missouri,St. Louis,Silver linden,12
Missouri,St. Louis,Silver maple,3115
Missouri,St. Louis,Slippery elm,61
Missouri,St. Louis,Son flower seven,1
Missouri,St. Louis,Sourgum (blackgum),4
Missouri,St. Louis,Southern catalpa,2
Missouri,St. Louis,Southern magnolia,23
Missouri,St. Louis,Southern s brown beauty' magnolia,19
Missouri,St. Louis,Sp serviceberry,44
Missouri,St. Louis,Spanish cherry,1
Missouri,St. Louis,Springsnow) snowdrift crabapple (prairiefire,7
Missouri,St. Louis,Staghorn sumac,6
Missouri,St. Louis,Star magnolia,29
Missouri,St. Louis,Striped maple,3
Missouri,St. Louis,Sugar maple,4172
Missouri,St. Louis,Sugarberry,49
Missouri,St. Louis,Sumac,1
Missouri,St. Louis,Swamp chestnut oak,23
Missouri,St. Louis,Swamp white oak,616
Missouri,St. Louis,Sweet birch,2
Missouri,St. Louis,Sweet cherry,2
Missouri,St. Louis,Sweetbay,1
Missouri,St. Louis,Sweetbay magnolia,12
Missouri,St. Louis,Sweetgum,2140
Missouri,St. Louis,Sycamore,2
Missouri,St. Louis,Sycamore american,156
Missouri,St. Louis,Sycamore maple,8
Missouri,St. Louis,Tatarian maple,13
Missouri,St. Louis,Texas red oak,19
Missouri,St. Louis,Tho honeylocust,36
Missouri,St. Louis,Thornless honeylocust,2814
Missouri,St. Louis,Tree of heaven,222
Missouri,St. Louis,Trident maple,4
Missouri,St. Louis,Tuliptree,945
Missouri,St. Louis,Vajcant,1
Missouri,St. Louis,Viburnum,1
Missouri,St. Louis,Washington hawthorn,1
Missouri,St. Louis,Water oak,13
Missouri,St. Louis,Water tupelo,5
Missouri,St. Louis,Weeping willow,9
Missouri,St. Louis,White ash,4557
Missouri,St. Louis,White fringetree,3
Missouri,St. Louis,White mulberry,358
Missouri,St. Louis,White oak,84
Missouri,St. Louis,White poplar,2
Missouri,St. Louis,White redbud,48
Missouri,St. Louis,White spruce,37
Missouri,St. Louis,Willow,16
Missouri,St. Louis,Willow oak,135
Missouri,St. Louis,Yellow wood,10
Missouri,St. Louis,Yellowwood,38
Missouri,St. Louis,Yew,18
Missouri,St. Louis,Yoshino cherry,7
Missouri,St. Louis,Zelcova,1
Missouri,St. Louis,Zelkova,213
Missouri,St. Louis,bald cypress,2
Missouri,St. Louis,cherry/plum,39
Missouri,St. Louis,tree,78
Nevada,Las Vegas,Afghan pine,5888
Nevada,Las Vegas,African sumac,438
Nevada,Las Vegas,Aleppo pine,411
Nevada,Las Vegas,Allegheny serviceberry,4
Nevada,Las Vegas,Apple,1
Nevada,Las Vegas,Apricot,2
Nevada,Las Vegas,Arizona cypress,11
Nevada,Las Vegas,Arizona native mesquite,1
Nevada,Las Vegas,Arizona sycamore,53
Nevada,Las Vegas,Athel,22
Nevada,Las Vegas,Australian pine,11
Nevada,Las Vegas,Australian willow,36
Nevada,Las Vegas,Bay laurel,1
Nevada,Las Vegas,Black locust,129
Nevada,Las Vegas,Black willow,47
Nevada,Las Vegas,Blue palo verde,310
Nevada,Las Vegas,Bottle tree,24
Nevada,Las Vegas,Buckley oak,4
Nevada,Las Vegas,Bur oak,13
Nevada,Las Vegas,California fan palm,215
Nevada,Las Vegas,California pepper tree,33
Nevada,Las Vegas,California sycamore,59
Nevada,Las Vegas,Camperdown wych elm,1
Nevada,Las Vegas,Canary island date palm,100
Nevada,Las Vegas,Canyon hackberry,3
Nevada,Las Vegas,Carob,1
Nevada,Las Vegas,Carolina cherry laurel,10
Nevada,Las Vegas,Catclaw acacia,167
Nevada,Las Vegas,Caucasian ash,62
Nevada,Las Vegas,Chaste tree,1478
Nevada,Las Vegas,Chilean mesquite,1280
Nevada,Las Vegas,Chiltalpa,885
Nevada,Las Vegas,Chinaberry,18
Nevada,Las Vegas,Chinese hackberry,40
Nevada,Las Vegas,Chinese juniper,23
Nevada,Las Vegas,Chinese pistache,929
Nevada,Las Vegas,Chir pine,62
Nevada,Las Vegas,Chitalpa,165
Nevada,Las Vegas,Coast live oak,1
Nevada,Las Vegas,Common crapemyrtle,6
Nevada,Las Vegas,Common hackberry,1
Nevada,Las Vegas,Common pear,6
Nevada,Las Vegas,Coolibah,120
Nevada,Las Vegas,Coolibah tree,11
Nevada,Las Vegas,Cottonwood,46
Nevada,Las Vegas,Crapemyrtle,71
Nevada,Las Vegas,Date palm,941
Nevada,Las Vegas,Desert fern,1
Nevada,Las Vegas,Desert gum eucalyptus,11
Nevada,Las Vegas,Desert museum palo verde,569
Nevada,Las Vegas,Desert olive,5
Nevada,Las Vegas,Desert willow,1020
Nevada,Las Vegas,Eastern redbud,5
Nevada,Las Vegas,European white birch,4
Nevada,Las Vegas,Fig,1
Nevada,Las Vegas,Foothill palo verde,22
Nevada,Las Vegas,Fremont cottonwood,309
Nevada,Las Vegas,Glossy privet,72
Nevada,Las Vegas,Goodings willow,10
Nevada,Las Vegas,Gray pine,7
Nevada,Las Vegas,Holly oak,115
Nevada,Las Vegas,Honey locust,204
Nevada,Las Vegas,Honey mesquite,585
Nevada,Las Vegas,Incense cedar,6
Nevada,Las Vegas,Italian cypress,128
Nevada,Las Vegas,Italian stone pine,3
Nevada,Las Vegas,Jacaranda,2
Nevada,Las Vegas,Japanese maple,6
Nevada,Las Vegas,Japanese pagoda tree,1
Nevada,Las Vegas,Joshua tree,32
Nevada,Las Vegas,Lace bark elm,432
Nevada,Las Vegas,Leaf plum purple,57
Nevada,Las Vegas,London plane tree,5
Nevada,Las Vegas,Loquat,2
Nevada,Las Vegas,Mediterranean fan palm,275
Nevada,Las Vegas,Mexican blue palm,12
Nevada,Las Vegas,Mexican ebony,1
Nevada,Las Vegas,Mexican fan palm,1844
Nevada,Las Vegas,Mexican palo verde,185
Nevada,Las Vegas,Mexican sycamore,1
Nevada,Las Vegas,Mimosa,27
Nevada,Las Vegas,Modesto ash,57
Nevada,Las Vegas,Mulga,224
Nevada,Las Vegas,Myrtle,21
Nevada,Las Vegas,Narrow leaf ash,1073
Nevada,Las Vegas,Narrow leaved gimlet,6
Nevada,Las Vegas,Oleander,97
Nevada,Las Vegas,Olive,106
Nevada,Las Vegas,Oriental arborvitae,19
Nevada,Las Vegas,Ornamental pear,38
Nevada,Las Vegas,Osage orange,3
Nevada,Las Vegas,Palo brea,90
Nevada,Las Vegas,Peach,4
Nevada,Las Vegas,Pecan,3
Nevada,Las Vegas,Pistachio,8
Nevada,Las Vegas,Purple leaf plum,50
Nevada,Las Vegas,Purple robe locust,89
Nevada,Las Vegas,Purple smoke tree,12
Nevada,Las Vegas,Red gum eucalyptus,148
Nevada,Las Vegas,Red ironbark,12
Nevada,Las Vegas,Rocky mountain juniper,1
Nevada,Las Vegas,Russian olive,29
Nevada,Las Vegas,Salt cedar,86
Nevada,Las Vegas,Sawtooth zelkova,11
Nevada,Las Vegas,Screwbean mesquite,11
Nevada,Las Vegas,Shamel ash,6
Nevada,Las Vegas,Shoestring acacia,1483
Nevada,Las Vegas,Shumard red oak,5
Nevada,Las Vegas,Siberian elm,440
Nevada,Las Vegas,Silver dollar gum,6
Nevada,Las Vegas,Silver dollar gum eucalyptus,33
Nevada,Las Vegas,Southern live oak,393
Nevada,Las Vegas,Southern magnolia,7
Nevada,Las Vegas,Stone pine,280
Nevada,Las Vegas,Stump,142
Nevada,Las Vegas,Swan hill olive,61
Nevada,Las Vegas,Sweet acacia,695
Nevada,Las Vegas,Sweet almond,3
Nevada,Las Vegas,Tex ash fan,1816
Nevada,Las Vegas,Texas ebony,10
Nevada,Las Vegas,Texas mountain laurel,121
Nevada,Las Vegas,Thornless hybrid mesquite,22
Nevada,Las Vegas,Tree of heaven,1
Nevada,Las Vegas,Vacant site large,10
Nevada,Las Vegas,Vacant site medium,705
Nevada,Las Vegas,Vacant site small,65
Nevada,Las Vegas,Velvet ash,2607
Nevada,Las Vegas,Velvet mesquite,646
Nevada,Las Vegas,Weeping bottlebrush,1
Nevada,Las Vegas,Weeping myall,32
Nevada,Las Vegas,Weeping willow,6
Nevada,Las Vegas,Western hackberry,24
Nevada,Las Vegas,Western honey mesquite,202
Nevada,Las Vegas,White mulberry,606
Nevada,Las Vegas,White poplar,1
Nevada,Las Vegas,Whitethorn acacia,15
Nevada,Las Vegas,Xylosma,31
Nevada,Las Vegas,Yellow box eucalyptus,14
New Mexico,Albuquerque,Afghan pine,26
New Mexico,Albuquerque,American basswood,1
New Mexico,Albuquerque,American elm,37
New Mexico,Albuquerque,American holly,1
New Mexico,Albuquerque,Amur maple,2
New Mexico,Albuquerque,Apple,3
New Mexico,Albuquerque,Apricot,1
New Mexico,Albuquerque,Arizona cypress,18
New Mexico,Albuquerque,Arizona sycamore,45
New Mexico,Albuquerque,Ash,148
New Mexico,Albuquerque,Austrian pine,149
New Mexico,Albuquerque,Basswood,2
New Mexico,Albuquerque,Bigtooth maple,14
New Mexico,Albuquerque,Black locust,13
New Mexico,Albuquerque,Blue atlas cedar,3
New Mexico,Albuquerque,Blue spruce,20
New Mexico,Albuquerque,Boxelder,29
New Mexico,Albuquerque,Bradford pear callery pear,13
New Mexico,Albuquerque,Bristlecone pine,3
New Mexico,Albuquerque,Broadleaf deciduous large,4
New Mexico,Albuquerque,Broadleaf deciduous medium,1
New Mexico,Albuquerque,Broadleaf deciduous small,11
New Mexico,Albuquerque,Bur oak,41
New Mexico,Albuquerque,Catalpa,12
New Mexico,Albuquerque,Cedar elm,4
