city,common_name,count,mean_h
San Francisco,Silver mountain gum tree,22,No info on height
San Francisco,Silver tree,2,No info on height
San Francisco,Silver wattle,4,No info on height
San Francisco,Silvercloud magnolia,2,No info on height
San Francisco,Simmond's peppermint,2,No info on height
San Francisco,Smoke tree,16,No info on height
San Francisco,Soft tree fern,20,No info on height
San Francisco,Southern live oak,58,No info on height
San Francisco,Southern magnolia,6219,No info on height
San Francisco,Southern red cedar,3,No info on height
San Francisco,Spanish dagger,388,No info on height
San Francisco,Spotted gum,97,No info on height
San Francisco,Spruce,30,No info on height
San Francisco,Staghorn sumac,1,No info on height
San Francisco,Stewart avocado,1,No info on height
San Francisco,Strawberry tree,645,No info on height
San Francisco,Sugar maple,1,No info on height
San Francisco,Sunburst honey locust,7,No info on height
San Francisco,Swamp gum flooded gum,12,No info on height
San Francisco,Swamp mahogany,23,No info on height
San Francisco,Swamp myrtle,6781,No info on height
San Francisco,Sweet bay grecian laurel,818,No info on height
San Francisco,Sweet hakea tree,79,No info on height
San Francisco,Sweet shade,331,No info on height
San Francisco,Sweet viburnum,6,No info on height
San Francisco,Sycamore london plane,11383,No info on height
San Francisco,Sycamore maple,5,No info on height
San Francisco,Taiwan flowering cherry,1,No info on height
San Francisco,Tan oak,2,No info on height
San Francisco,Tarata,148,No info on height
San Francisco,Tawhiwhi pittosporum,305,No info on height
San Francisco,Tea tree,3,No info on height
San Francisco,Thunderhead pine,6,No info on height
San Francisco,Timeless beauty southern magnolia,1,No info on height
San Francisco,Tomlinson ash,2,No info on height
San Francisco,Torrey pine,1,No info on height
San Francisco,Toyon,67,No info on height
San Francisco,Tree aloe,10,No info on height
San Francisco,Tree of heaven,8,No info on height
San Francisco,Triangle palm,1,No info on height
San Francisco,Trident maple,317,No info on height
San Francisco,True green chinese elm,1,No info on height
San Francisco,Trumpet bush,4,No info on height
San Francisco,Tulip tree,314,No info on height
San Francisco,Tupelo sour gum,19,No info on height
San Francisco,Tuscarora crape myrtle,2,No info on height
San Francisco,Umbrella tree,6,No info on height
San Francisco,Upright european hornbeam,13,No info on height
San Francisco,Upright liquidambar,1,No info on height
San Francisco,Valley oak,19,No info on height
San Francisco,Valley tree the of lily,1,No info on height
San Francisco,Victorian box,6922,No info on height
San Francisco,Vine maple,5,No info on height
San Francisco,Walnut black (n.calif),5,No info on height
San Francisco,Walnut black (s.calif),6,No info on height
San Francisco,Walnut english,12,No info on height
San Francisco,Washington hawthorn,671,No info on height
San Francisco,Weeping bottlebrush,888,No info on height
San Francisco,Weeping cherry,19,No info on height
San Francisco,Weeping chinese elm,14,No info on height
San Francisco,Weeping double pink flowering cherry,2,No info on height
San Francisco,Weeping tea tree,1,No info on height
San Francisco,Weeping willow,17,No info on height
San Francisco,Western red cedar,12,No info on height
San Francisco,Western redbud,83,No info on height
San Francisco,White alder,59,No info on height
San Francisco,White champaca,7,No info on height
San Francisco,White escallonia,4,No info on height
San Francisco,White flowering bottlebrush,1,No info on height
San Francisco,White horsechestnut,14,No info on height
San Francisco,White ironwood,2,No info on height
San Francisco,White mulberry,95,No info on height
San Francisco,White oak,5,No info on height
San Francisco,White poplar,5,No info on height
San Francisco,Willow,28,No info on height
San Francisco,Willow wattle,2,No info on height
San Francisco,Wilson holly tree,58,No info on height
San Francisco,Windmill palm,343,No info on height
San Francisco,Wood leafed yellow long,19,No info on height
San Francisco,Woollybutt,3,No info on height
San Francisco,Yarwood sycamore,431,No info on height
San Francisco,Yellow box,13,No info on height
San Francisco,Yellow conebush,4,No info on height
San Francisco,Yellow gum,65,No info on height
San Francisco,Yew pine,227,No info on height
San Francisco,Yoshino cherry,273,No info on height
San Francisco,Yucca,11,No info on height
Santa Rosa,Alder,4,78.74016
Santa Rosa,Cedar,4,72.99869000000001
Santa Rosa,Fir,78,68.60320564102564
Santa Rosa,Hackberry,17,72.17848
Santa Rosa,Maple,125,52.07349248
Santa Rosa,Oak,289,68.17108719723184
Santa Rosa,Pear,63,57.90942984126984
Santa Rosa,Pine,13,59.05512
Santa Rosa,Pistache,340,44.49398011764706
Santa Rosa,Plum,21,51.08736571428571
Santa Rosa,Raywood ash,1,65.6168
Santa Rosa,Redwood,61,50.01936393442623
Santa Rosa,Sweetgum,1,78.74016
Santa Rosa,Sycamore,49,42.45005224489796
Santa Rosa,Walnut,5,87.926512
Santa Rosa,Willow,4,82.84121
Seattle,(american) arborvitae,603,No info on height
Seattle,(arnold) tulip tree,65,No info on height
Seattle,(california) incense cedar,397,No info on height
Seattle,(common) goldenchain,216,No info on height
Seattle,(european) bird cherry,21,No info on height
Seattle,(european) white birch,2197,No info on height
Seattle,(pacific) madrona,308,No info on height
Seattle,(pere) david`s (stripebark) maple,34,No info on height
Seattle,(pink) idaho locust,11,No info on height
Seattle,(smooth) japanese maple,4390,No info on height
Seattle,(sweet) bay laurel,40,No info on height
Seattle,(sweet) mazzard cherry,696,No info on height
Seattle,(wild) black cherry,75,No info on height
Seattle,Accolade elm,53,No info on height
Seattle,Accolade flowering cherry,191,No info on height
Seattle,Adams crabapple,2,No info on height
Seattle,Adirondack crabapple,104,No info on height
Seattle,Afterburner black tupelo,57,No info on height
Seattle,Akebono cherry,751,No info on height
Seattle,Alaska (yellow) cedar,157,No info on height
Seattle,Aleppo pine,5,No info on height
Seattle,Allee lacebark elm,146,No info on height
Seattle,Almond tree,15,No info on height
Seattle,American (common) persimmon,22,No info on height
Seattle,American (red) plum,4,No info on height
Seattle,American (white) elm,330,No info on height
Seattle,American beech,29,No info on height
Seattle,American chestnut,15,No info on height
Seattle,American crabapple,2,No info on height
Seattle,American dream swamp white oak,9,No info on height
Seattle,American hophornbeam,10,No info on height
Seattle,American hornbeam,1151,No info on height
Seattle,American hornbeam native flame,122,No info on height
Seattle,American linden basswood,331,No info on height
Seattle,American smoke tree,19,No info on height
Seattle,American sycamore,90,No info on height
Seattle,American witch hazel,37,No info on height
Seattle,Amur cork tree,31,No info on height
Seattle,Amur maackia,76,No info on height
Seattle,Amur maple,534,No info on height
Seattle,Antarctic beech,9,No info on height
Seattle,Aphrodite hibiscus,4,No info on height
Seattle,Apple serviceberry,382,No info on height
Seattle,Apple/crabapple,4854,No info on height
Seattle,Apricot tree,63,No info on height
Seattle,Aristocrat pear,613,No info on height
Seattle,Arizona ash,1,No info on height
Seattle,Armstrong freeman (red) maple,617,No info on height
Seattle,Arnold promise witch hazel,6,No info on height
Seattle,Arnold's pride fringe tree,4,No info on height
Seattle,Ash,263,No info on height
Seattle,Atlas cedar,122,No info on height
Seattle,Aurora dogwood,63,No info on height
Seattle,Austrian black pine,237,No info on height
Seattle,Autumn applause white ash,145,No info on height
Seattle,Autumn blaze freeman maple,148,No info on height
Seattle,Autumn blaze pear,83,No info on height
Seattle,Autumn brilliance serviceberry,1550,No info on height
Seattle,Autumn flowering cherry,729,No info on height
Seattle,Autumn glory hawthorn,19,No info on height
Seattle,Autumn gold ginkgo,136,No info on height
Seattle,Autumn purple ash,60,No info on height
Seattle,Available planting space,28,No info on height
Seattle,Babylon weeping willow,23,No info on height
Seattle,Bald cypress,70,No info on height
Seattle,Barked himalayan (jacque white,986,No info on height
Seattle,Bartram oak,1,No info on height
Seattle,Basswood/linden,63,No info on height
Seattle,Beaked stewartia,14,No info on height
Seattle,Beech,77,No info on height
Seattle,Beech southern,1,No info on height
Seattle,Belle tower sugar maple,2,No info on height
Seattle,Beni fuji dogwood,3,No info on height
Seattle,Big apple dogwood,7,No info on height
Seattle,Bigleaf (fragrant) snowbell,70,No info on height
Seattle,Bigleaf linden,348,No info on height
Seattle,Bigleaf maple,1794,No info on height
Seattle,Bihou japanese maple,1,No info on height
Seattle,Biloxi crapemyrtle,44,No info on height
Seattle,Birch,220,No info on height
Seattle,Birchbark (tibetan) cherry,142,No info on height
Seattle,Bitter cherry,93,No info on height
Seattle,Black cottonwood,337,No info on height
Seattle,Black hawthorn,24,No info on height
Seattle,Black locust,670,No info on height
Seattle,Black poplar,60,No info on height
Seattle,Black sugar maple,145,No info on height
Seattle,Black walnut,88,No info on height
Seattle,Black willow,12,No info on height
Seattle,Blireiana purpleleaf plum,2884,No info on height
Seattle,Bloodgood london plane,25,No info on height
Seattle,Blue blossom,5,No info on height
Seattle,Blue lawson cypress,2,No info on height
Seattle,Bonfire sugar maple,9,No info on height
Seattle,Bosnian pine,3,No info on height
Seattle,Bosque elm,10,No info on height
Seattle,Bowhall maple,494,No info on height
Seattle,Box elder,118,No info on height
Seattle,Box leaf azara,6,No info on height
Seattle,Bradford pear,54,No info on height
Seattle,Brandywine crabapple,1,No info on height
Seattle,Bristlecone pine,9,No info on height
Seattle,Burning bush,1,No info on height
Seattle,Butterfly magnolia,22,No info on height
Seattle,California (coast) live oak,43,No info on height
Seattle,California (western) redbud,11,No info on height
Seattle,California bay oregon myrtle,4,No info on height
Seattle,California hazel,58,No info on height
Seattle,California lilac,13,No info on height
Seattle,California valley oak,5,No info on height
Seattle,Callery pear,2540,No info on height
Seattle,Cambridge pear,2,No info on height
Seattle,Camelia species,4,No info on height
Seattle,Camellia,27,No info on height
Seattle,Camperdown elm,18,No info on height
Seattle,Canyon (bigtooth) maple,7,No info on height
Seattle,Canyon live oak,4,No info on height
Seattle,Capital pear,30,No info on height
Seattle,Cardinal royal mountain ash,45,No info on height
Seattle,Carriere (lavallei) hawthorn,843,No info on height
Seattle,Cascade snow cherry,60,No info on height
Seattle,Cascara (buckthorn),111,No info on height
Seattle,Catalina ironwood,2,No info on height
Seattle,Catalpa,75,No info on height
Seattle,Caucasian ash,19,No info on height
Seattle,Caucasian wingnut,10,No info on height
Seattle,Cavalier norway maple,168,No info on height
Seattle,Cedar of lebanon,12,No info on height
Seattle,Celebration freeman maple,12,No info on height
Seattle,Chain flowered redbud,1,No info on height
Seattle,Champion's gold dogwood,1,No info on height
Seattle,Chancelor littleleaf linden,7,No info on height
Seattle,Chanticleer pear,391,No info on height
Seattle,Chenmoui elm,10,No info on height
Seattle,Cherry/plum/laurel,3805,No info on height
Seattle,Chestnut,20,No info on height
Seattle,Chestnut oak,1,No info on height
Seattle,Chimaeric goldenchain,2,No info on height
Seattle,China fir,6,No info on height
Seattle,Chinese angelica tree,1,No info on height
